00:30.4	95696
00:30.6	96716
00:30.7	92363
00:30.9	89827
00:31.0	206704
00:31.2	117355
00:31.2	5288
00:31.4	97598
00:31.5	63523
00:31.6	96465
00:31.8	103699
00:32.0	98899
00:32.1	101468
00:32.2	65334
00:32.4	101740
00:32.6	98308
00:32.7	97691
00:32.9	96394
00:33.0	97224
00:33.2	87053
00:33.3	86694
00:33.5	90613
00:33.6	190808
00:33.8	100834
00:34.0	98792
00:34.1	103500
00:34.2	4733
00:34.3	93880
00:34.5	94831
00:34.6	90924
00:34.8	92065
00:35.0	92320
00:35.0	63136
00:35.2	61877
00:35.3	95163
00:35.5	98363
00:35.6	101525
00:35.8	105195
00:36.0	101156
00:36.1	177540
00:36.1	3335
00:36.2	95677
00:36.4	96274
00:36.6	77918
00:36.7	41219
00:36.9	96850
00:37.0	99882
00:37.1	2541
00:37.2	83443
00:37.4	80675
00:37.6	81221
00:37.7	86021
00:37.9	85850
00:38.0	67241
00:38.1	1919
00:38.2	34931
00:38.2	18362
00:38.4	150403
00:38.6	136985
00:38.7	123357
00:38.9	132270
00:39.0	124912
00:39.2	117156
00:39.3	112631
00:39.5	109376
00:39.6	67945
00:39.8	88524
00:39.9	128415
00:40.0	87705
00:40.2	119600
00:40.4	112563
00:40.4	79407
00:40.6	99891
00:40.7	71214
00:40.9	119210
00:41.0	74508
00:41.2	108309
00:41.4	103129
00:41.5	104004
00:41.7	116450
00:41.8	103640
00:41.9	78831
00:42.0	2084
00:42.1	83627
00:42.2	53326
00:42.4	151383
00:42.6	143110
00:42.7	141511
00:42.9	141379
00:43.0	89202
00:43.2	131518
00:43.3	134549
00:43.5	133074
00:43.6	132328
00:43.7	93705
00:43.9	139414
00:43.9	3920
00:44.0	88221
00:44.2	122651
00:44.3	81220
00:44.4	42514
00:44.5	104498
00:44.7	89026
00:44.8	57433
00:44.9	62232
00:45.0	69450
00:45.2	76525
00:45.4	67036
00:45.5	61083
00:45.7	54111
00:45.8	59992
00:45.8	67131
00:45.9	1038
00:46.0	64446
00:46.0	64342
00:46.1	60706
00:46.2	52827
00:46.4	55810
00:46.4	50591
00:46.5	28997
00:46.7	146341
00:46.8	114894
00:47.0	122693
00:47.1	131666
00:47.3	135115
00:47.4	136917
00:47.6	138337
00:47.8	138841
00:47.9	93488
00:48.0	129391
00:48.2	128389
00:48.4	125808
00:48.5	121239
00:48.7	102509
00:48.8	63516
00:48.8	1171
00:48.9	37490
00:49.1	75558
00:49.2	68316
00:49.4	65138
00:49.6	70946
00:49.7	53170
00:49.8	33454
00:50.0	74385
00:50.2	60382
00:50.4	57261
00:50.5	58691
00:50.7	49610
00:50.8	32683
00:51.0	30385
00:51.1	10529
00:51.2	9592
00:51.4	8931
00:51.6	8757
00:51.7	14094
00:51.7	427
00:51.8	8617
00:52.0	8657
00:52.2	8039
00:52.3	7921
00:52.5	8009
00:52.6	7454
00:52.8	6688
00:52.9	6511
00:53.1	5970
00:53.2	5795
00:53.4	3251
00:53.5	1776
00:53.6	976
00:53.7	68
00:53.8	225
00:53.9	100
00:53.9	66
00:54.0	60
00:54.0	60
00:54.2	1195
00:54.3	379
00:54.5	118
00:54.5	1238
00:54.6	5098
00:54.6	14567
00:54.7	170
00:54.7	11327
00:54.8	9318
00:54.8	13921
00:54.9	19877
00:55.0	27250
00:55.0	23106
00:55.2	36654
00:55.2	31174
00:55.3	44131
00:55.4	74737
00:55.6	107722
00:55.7	55741
00:55.8	57169
00:55.8	52236
00:55.9	50610
00:56.0	61456
00:56.2	137586
00:56.4	125033
00:56.6	119796
00:56.7	82224
00:56.8	110447
00:57.0	102178
00:57.2	92265
00:57.3	47501
00:57.5	114106
00:57.6	98014
00:57.6	2091
00:57.8	106872
00:57.9	108348
00:58.1	100767
00:58.2	80040
00:58.3	109966
00:58.5	107074
00:58.6	81257
00:58.8	106893
00:58.9	99415
00:59.1	94880
00:59.2	75758
00:59.3	26071
00:59.5	114130
00:59.6	73843
00:59.8	98746
00:59.9	79235
01:00.0	48708
01:00.2	137555
01:00.4	123265
01:00.5	102003
01:00.6	112695
01:00.8	115633
01:01.0	115612
01:01.1	114457
01:01.3	110518
01:01.4	105310
01:01.5	64962
01:01.5	3804
01:01.6	92616
01:01.8	66825
01:01.9	47711
01:02.1	87488
01:02.2	88814
01:02.4	84322
01:02.5	47954
01:02.7	85511
01:02.8	82135
01:03.0	79800
01:03.1	47598
01:03.2	79142
01:03.4	74565
01:03.4	4061
01:03.6	67256
01:03.8	59135
01:03.9	39420
01:04.0	14263
01:04.2	79044
01:04.4	74554
01:04.5	57354
01:04.6	74693
01:04.8	75819
01:05.0	75412
01:05.1	76050
01:05.2	62048
01:05.4	84835
01:05.4	2554
01:05.6	70065
01:05.7	68915
01:05.9	69414
01:06.0	67497
01:06.2	56120
01:06.3	40069
01:06.4	48317
01:06.6	62626
01:06.8	53212
01:06.9	55699
01:07.1	53590
01:07.2	37158
01:07.3	57138
01:07.4	2347
01:07.4	44460
01:07.6	53757
01:07.8	52143
01:07.9	60453
01:08.1	69977
01:08.2	72510
01:08.4	47087
01:08.4	40876
01:08.6	47812
01:08.7	27899
01:08.9	65442
01:09.1	58651
01:09.2	57063
01:09.4	42801
01:09.5	60597
01:09.7	62230
01:09.8	61651
01:10.0	57518
01:10.1	49358
01:10.2	67504
01:10.3	2610
01:10.4	61937
01:10.6	65254
01:10.8	64223
01:10.9	63365
01:11.1	62034
01:11.2	97636
01:11.3	637
01:11.4	65723
01:11.6	67581
01:11.8	67216
01:11.9	64368
01:12.1	62073
01:12.2	55163
01:12.3	52923
01:12.4	53568
01:12.6	44171
01:12.7	20756
01:12.9	197488
01:13.1	183055
01:13.2	146346
01:13.4	168214
01:13.5	172662
01:13.7	168259
01:13.8	168881
01:14.0	169504
01:14.2	187285
01:14.2	1888
01:14.4	135409
01:14.4	62742
01:14.6	121306
01:14.8	116395
01:14.9	112299
01:15.1	113802
01:15.2	83438
01:15.4	107637
01:15.5	104469
01:15.7	94230
01:15.8	61377
01:16.0	84767
01:16.1	139076
01:16.2	2624
01:16.2	79720
01:16.4	122404
01:16.6	121296
01:16.7	117199
01:16.9	114988
01:17.0	116497
01:17.2	80325
01:17.3	112657
01:17.5	112508
01:17.6	82219
01:17.7	112863
01:17.9	111162
01:18.0	110377
01:18.2	73020
01:18.3	91545
01:18.5	114202
01:18.6	57921
01:18.8	76351
01:18.8	51757
01:19.0	72955
01:19.1	49877
01:19.3	73089
01:19.4	64647
01:19.6	63925
01:19.7	57408
01:19.8	79979
01:20.0	104161
01:20.0	1659
01:20.2	105679
01:20.4	120453
01:20.4	91287
01:20.5	108897
01:20.6	55995
01:20.7	47035
01:20.8	49663
01:20.8	47186
01:20.9	47178
01:21.0	50623
01:21.0	2265
01:21.2	156274
01:21.4	82341
01:21.5	77472
01:21.7	71568
01:21.8	45734
01:21.9	56093
01:22.0	23358
01:22.2	55010
01:22.3	77019
01:22.5	74244
01:22.6	71871
01:22.8	66229
01:23.0	70264
01:23.0	2145
01:23.1	49144
01:23.2	56212
01:23.4	60411
01:23.6	130307
01:23.8	122240
01:23.9	137817
01:24.0	2687
01:24.1	113315
01:24.3	92954
01:24.4	96291
01:24.6	92992
01:24.8	95777
01:24.9	118358
01:25.0	1773
01:25.1	116461
01:25.3	139867
01:25.4	114401
01:25.6	110988
01:25.8	108609
01:25.9	78058
01:26.0	126405
01:26.2	93656
01:26.2	41446
01:26.4	131811
01:26.6	121373
01:26.7	104778
01:26.8	154988
01:26.9	2048
01:27.0	114748
01:27.2	113823
01:27.4	111351
01:27.5	113094
01:27.7	97626
01:27.8	82461
01:27.9	36505
01:28.0	40687
01:28.2	61261
01:28.3	54763
01:28.5	57453
01:28.6	60529
01:28.8	58714
01:28.8	3527
01:29.0	50623
01:29.2	48801
01:29.3	49091
01:29.5	47935
01:29.6	50523
01:29.8	51176
01:29.8	3642
01:30.0	46933
01:30.2	40197
01:30.2	25846
01:30.4	82461
01:30.6	46635
01:30.7	48713
01:30.8	28641
01:31.0	40638
01:31.2	41257
01:31.3	24665
01:31.5	71924
01:31.7	74660
01:31.8	53855
01:32.0	66548
01:32.1	55812
01:32.3	32454
01:32.5	76065
01:32.6	78716
01:32.7	64816
01:32.8	1659
01:32.9	71847
01:33.1	70298
01:33.2	67515
01:33.4	54311
01:33.5	49876
01:33.7	69447
01:33.7	2195
01:33.9	68233
01:34.0	72752
01:34.2	70827
01:34.4	67721
01:34.5	72201
01:34.7	73297
01:34.7	2268
01:34.8	50708
01:35.0	68319
01:35.1	56886
01:35.3	45240
01:35.4	25464
01:35.5	43013
01:35.6	60864
01:35.7	2372
01:35.8	45259
01:35.9	58185
01:36.1	54324
01:36.2	56685
01:36.3	44297
01:36.4	43584
01:36.5	48578
01:36.6	47681
01:36.7	41841
01:36.8	60676
01:37.0	62468
01:37.2	56601
01:37.2	43710
01:37.3	45380
01:37.4	50814
01:37.6	76358
01:37.7	47409
01:37.8	46465
01:37.9	98045
01:38.0	50800
01:38.1	47672
01:38.2	49452
01:38.3	78284
01:38.4	54526
01:38.6	73843
01:38.6	3461
01:38.8	70900
01:38.8	54366
01:39.0	79310
01:39.2	73102
01:39.3	66722
01:39.4	49339
01:39.5	51154
01:39.6	53298
01:39.6	2132
01:39.8	58532
01:39.9	46900
01:40.0	25117
01:40.2	144540
01:40.4	153610
01:40.5	176392
01:40.6	2902
01:40.7	153802
01:40.9	158448
01:41.0	164558
01:41.2	167788
01:41.4	174213
01:41.5	199627
01:41.6	2594
01:41.7	177658
01:41.9	176426
01:42.0	176926
01:42.2	169855
01:42.4	160658
01:42.5	110518
01:42.6	168606
01:42.8	129533
01:43.0	110040
01:43.0	40318
01:43.1	56153
01:43.3	84497
01:43.4	87354
01:43.5	3796
01:43.6	73914
01:43.8	70395
01:44.0	69621
01:44.1	76201
01:44.3	68254
01:44.4	73044
01:44.5	3142
01:44.6	45513
01:44.7	67885
01:44.9	64301
01:45.0	54802
01:45.2	25534
01:45.4	122370
01:45.5	92904
01:45.6	113452
01:45.7	95470
01:45.8	92353
01:46.0	110354
01:46.1	106038
01:46.3	86570
01:46.4	124421
01:46.4	1102
01:46.6	161483
01:46.8	159324
01:46.9	156964
01:47.1	154768
01:47.2	150245
01:47.4	115078
01:47.5	124535
01:47.6	72240
01:47.8	113711
01:48.0	106142
01:48.2	104550
01:48.3	113549
01:48.4	4267
01:48.5	104305
01:48.7	114573
01:48.8	112183
01:49.0	113865
01:49.2	119499
01:49.3	128431
01:49.4	3264
01:49.5	115573
01:49.7	114011
01:49.8	79488
01:50.0	88440
01:50.1	107451
01:50.3	118181
01:50.3	1210
01:50.4	84971
01:50.6	119074
01:50.7	105561
01:50.8	87503
01:50.9	86599
01:50.9	48261
01:51.1	112394
01:51.3	116003
01:51.3	2497
01:51.5	99539
01:51.6	95417
01:51.7	75542
01:51.9	74269
01:52.0	44781
01:52.2	129578
01:52.3	75741
01:52.4	77994
01:52.6	109949
01:52.7	111057
01:52.9	106861
01:53.0	65288
01:53.2	178711
01:53.3	116286
01:53.5	159402
01:53.6	119872
01:53.7	173492
01:53.9	171282
01:54.0	173739
01:54.2	194171
01:54.2	2613
01:54.4	157627
01:54.6	117906
01:54.8	142293
01:54.9	136422
01:55.1	136705
01:55.2	119401
01:55.2	1865
01:55.4	133464
01:55.5	132557
01:55.7	133362
01:55.8	119773
01:56.0	97898
01:56.0	34912
01:56.2	116310
01:56.2	807
01:56.3	108377
01:56.4	172452
01:56.6	171653
01:56.8	173181
01:56.9	176277
01:57.1	175325
01:57.2	111234
01:57.4	171625
01:57.4	114494
01:57.6	176897
01:57.8	178775
01:57.9	180311
01:58.1	183642
01:58.2	116026
01:58.4	162941
01:58.5	139399
01:58.6	110394
01:58.8	147379
01:58.9	110183
01:59.1	167842
01:59.1	2405
01:59.3	135803
01:59.4	136971
01:59.6	135182
01:59.8	134438
01:59.8	109495
02:00.0	144764
02:00.1	109232
02:00.3	136294
02:00.4	140921
02:00.6	109383
02:00.7	67325
02:00.9	12150
02:01.0	14872
02:01.1	411
02:01.2	10811
02:01.4	10610
02:01.5	10282
02:01.7	9904
02:01.8	9720
02:02.0	14944
02:02.0	352
02:02.2	14385
02:02.2	483
02:02.4	10384
02:02.5	9609
02:02.7	9653
02:02.8	15626
02:03.0	15821
02:03.0	361
02:03.2	12553
02:03.4	12519
02:03.5	11823
02:03.7	11516
02:03.8	10757
02:04.0	11701
02:04.0	372
02:04.1	10120
02:04.3	9683
02:04.4	9003
02:04.6	8466
02:04.8	8743
02:04.9	6956
02:05.0	2840
02:05.0	152
02:05.2	3311
02:05.2	1108
02:05.4	1536
02:05.5	366
02:05.6	128
02:05.6	79
02:05.6	128987
02:05.8	96290
02:05.9	88099
02:06.0	75500
02:06.2	79503
02:06.2	49518
02:06.3	58562
02:06.5	70400
02:06.6	56840
02:06.8	50626
02:06.9	68867
02:06.9	636
02:07.0	52512
02:07.1	71203
02:07.1	52042
02:07.2	74942
02:07.2	60806
02:07.2	130768
02:07.3	66788
02:07.3	82000
02:07.4	41544
02:07.4	39370
02:07.6	41553
02:07.6	36489
02:07.7	37606
02:07.9	53456
02:07.9	2338
02:08.1	46934
02:08.2	40598
02:08.3	31620
02:08.4	35766
02:08.5	30344
02:08.6	24378
02:08.6	23186
02:08.7	20202
02:08.8	32536
02:08.9	37078
02:09.0	26036
02:09.1	38565
02:09.2	61602
02:09.3	49996
02:09.4	55934
02:09.5	80132
02:09.6	108871
02:09.6	118499
02:09.7	88252
02:09.9	64998
02:09.9	49816
02:10.1	69464
02:10.1	46317
02:10.2	45167
02:10.2	46431
02:10.2	46510
02:10.3	47892
02:10.4	68499
02:10.5	61487
02:10.5	68962
02:10.6	82887
02:10.7	83335
02:10.8	89586
02:10.8	2195
02:10.9	79108
02:11.1	116446
02:11.2	116737
02:11.4	114461
02:11.6	112073
02:11.7	106816
02:11.8	71960
02:12.0	87367
02:12.2	82447
02:12.2	23238
02:12.4	143449
02:12.6	97695
02:12.7	137127
02:12.8	44179
02:13.0	112258
02:13.1	63404
02:13.2	78297
02:13.4	84950
02:13.6	93685
02:13.7	74819
02:13.8	3371
02:13.9	36930
02:14.0	8719
02:14.2	51376
02:14.2	37948
02:14.4	38493
02:14.5	35554
02:14.6	29606
02:14.6	26899
02:14.7	29856
02:14.8	702
02:14.8	32262
02:14.9	28616
02:15.0	16297
02:15.0	14592
02:15.0	12431
02:15.1	11353
02:15.1	9135
02:15.2	11745
02:15.2	6206
02:15.3	3661
02:15.3	1618
02:15.4	1654
02:15.4	1480
02:15.5	11865
02:15.5	14702
02:15.6	19606
02:15.6	22325
02:15.6	28251
02:15.7	453
02:15.8	46952
02:15.8	76452
02:15.9	102116
02:16.1	72378
02:16.2	56790
02:16.3	42133
02:16.5	82325
02:16.6	53427
02:16.7	1952
02:16.8	39828
02:16.8	38647
02:16.9	21517
02:17.1	183082
02:17.2	155374
02:17.4	133036
02:17.5	117563
02:17.5	86895
02:17.6	160372
02:17.7	2197
02:17.8	107677
02:17.9	139831
02:18.1	138435
02:18.2	126472
02:18.4	108500
02:18.6	108491
02:18.7	76007
02:18.8	61618
02:19.0	51422
02:19.2	49359
02:19.3	41600
02:19.5	46950
02:19.6	80299
02:19.6	841
02:19.8	92434
02:20.0	89683
02:20.1	90673
02:20.3	87866
02:20.4	84149
02:20.5	54410
02:20.6	232
02:20.8	63720
02:20.9	72052
02:21.1	69370
02:21.2	66948
02:21.4	63212
02:21.5	27505
02:21.6	110
02:21.8	162717
02:21.8	138344
02:21.9	118576
02:22.1	155876
02:22.2	111388
02:22.4	131285
02:22.5	146907
02:22.6	1460
02:22.7	86634
02:22.9	191362
02:23.0	181225
02:23.2	168499
02:23.3	108427
02:23.4	53541
02:23.6	51095
02:23.6	52850
02:23.8	65667
02:24.0	65963
02:24.0	51994
02:24.2	79109
02:24.3	104272
02:24.5	136337
02:24.5	1614
02:24.7	100079
02:24.8	63373
02:25.0	187404
02:25.1	174126
02:25.3	175191
02:25.4	200745
02:25.5	2309
02:25.6	164317
02:25.8	150530
02:25.9	95232
02:26.1	128528
02:26.2	132559
02:26.4	125514
02:26.5	76955
02:26.7	120440
02:26.9	113935
02:27.0	116945
02:27.2	113807
02:27.3	85841
02:27.3	49858
02:27.5	89755
02:27.6	114940
02:27.8	123342
02:27.9	87287
02:28.0	120917
02:28.2	116892
02:28.4	112185
02:28.4	2174
02:28.6	97414
02:28.7	89477
02:28.9	82252
02:29.0	76778
02:29.2	78977
02:29.4	88827
02:29.4	1708
02:29.6	79498
02:29.7	25624
02:29.9	62104
02:30.0	43308
02:30.2	62954
02:30.3	66385
02:30.4	3628
02:30.5	52882
02:30.7	43633
02:30.8	23877
02:31.0	105264
02:31.2	101894
02:31.3	75578
02:31.4	72998
02:31.6	95229
02:31.7	93612
02:31.9	93979
02:32.0	90324
02:32.2	90381
02:32.3	61021
02:32.5	71129
02:32.7	71072
02:32.8	72134
02:33.0	64315
02:33.2	45293
02:33.2	24137
02:33.3	187
02:33.5	167552
02:33.6	170083
02:33.8	170606
02:34.0	165750
02:34.1	121539
02:34.3	80036
02:34.4	80048
02:34.6	86195
02:34.7	95488
02:34.8	81161
02:34.9	97682
02:35.0	39032
02:35.0	39527
02:35.1	40872
02:35.2	38273
02:35.2	2186
02:35.3	36036
02:35.4	34324
02:35.5	35797
02:35.6	35830
02:35.6	37441
02:35.7	38061
02:35.9	133086
02:36.0	71015
02:36.2	71787
02:36.2	3147
02:36.3	35372
02:36.4	65546
02:36.5	68034
02:36.6	88763
02:36.8	91494
02:37.0	87050
02:37.0	74572
02:37.2	90659
02:37.2	1394
02:37.3	98638
02:37.5	75429
02:37.6	72816
02:37.8	71808
02:38.0	70251
02:38.1	69370
02:38.2	46426
02:38.4	97921
02:38.5	52422
02:38.6	66299
02:38.8	61150
02:39.0	58596
02:39.1	48913
02:39.2	2403
02:39.2	18327
02:39.4	93285
02:39.5	65940
02:39.7	98751
02:39.8	88152
02:39.9	68257
02:40.1	103155
02:40.1	4073
02:40.3	86748
02:40.4	67179
02:40.4	66628
02:40.6	86464
02:40.8	92996
02:40.9	76670
02:41.0	44785
02:41.1	229657
02:41.1	323
02:41.2	190811
02:41.4	178599
02:41.4	164627
02:41.6	167851
02:41.7	134834
02:41.8	144466
02:42.0	125248
02:42.1	125642
02:42.1	190123
02:42.3	207681
02:42.5	164710
02:42.6	92967
02:42.8	189327
02:43.0	237161
02:43.1	173775
02:43.2	121534
02:43.4	185336
02:43.6	159320
02:43.8	134827
02:43.9	77852
02:44.1	148237
02:44.2	154479
02:44.3	198707
02:44.4	200199
02:44.5	160267
02:44.7	67867
02:44.8	72770
02:44.9	53617
02:45.0	49181
02:45.2	42218
02:45.4	115920
02:45.6	97717
02:45.7	70054
02:45.8	39083
02:46.0	105872
02:46.1	97160
02:46.3	109360
02:46.4	109737
02:46.6	103273
02:46.7	68422
02:46.8	98758
02:46.9	74723
02:47.0	2280
02:47.0	64168
02:47.2	69722
02:47.3	43770
02:47.4	55748
02:47.5	56641
02:47.6	55790
02:47.6	53855
02:47.7	62931
02:47.9	89761
02:48.0	45841
02:48.1	39594
02:48.2	30319
02:48.4	53509
02:48.5	53385
02:48.7	49800
02:48.8	31508
02:48.8	24682
02:48.9	326
02:49.0	29935
02:49.1	29885
02:49.2	29464
02:49.2	30204
02:49.3	31597
02:49.4	30635
02:49.5	31515
02:49.6	32293
02:49.7	48198
02:49.8	32629
02:49.9	34185
02:49.9	1813
02:50.0	22036
02:50.1	22038
02:50.2	15860
02:50.4	141739
02:50.5	137343
02:50.7	136899
02:50.8	165218
02:50.9	3076
02:51.0	134547
02:51.2	124145
02:51.3	94545
02:51.4	99926
02:51.5	42942
02:51.6	41483
02:51.8	53985
02:51.9	42941
02:52.0	54966
02:52.2	51373
02:52.4	48965
02:52.4	40472
02:52.6	50638
02:52.8	54599
02:52.9	38786
02:53.0	47742
02:53.1	29466
02:53.2	76927
02:53.4	106250
02:53.6	104121
02:53.7	104377
02:53.8	67640
02:54.0	97667
02:54.2	95989
02:54.3	96028
02:54.5	90465
02:54.6	68115
02:54.7	24249
02:54.8	72288
02:55.0	100648
02:55.2	105540
02:55.3	86838
02:55.5	83199
02:55.6	59963
02:55.7	77229
02:55.8	963
02:56.0	119736
02:56.1	125637
02:56.3	118407
02:56.4	86857
02:56.5	117795
02:56.6	89838
02:56.7	91429
02:56.7	1159
02:56.8	75743
02:56.9	71322
02:57.0	58302
02:57.2	56049
02:57.3	53123
02:57.5	50638
02:57.6	50670
02:57.8	32414
02:57.9	27502
02:58.1	63296
02:58.2	41292
02:58.2	36878
02:58.3	37350
02:58.4	43598
02:58.5	54831
02:58.6	64113
02:58.6	79159
02:58.7	1177
02:58.8	59665
02:58.9	38147
02:59.1	54027
02:59.2	48603
02:59.2	28614
02:59.3	37106
02:59.4	45754
02:59.4	46937
02:59.6	165715
02:59.7	1154
02:59.8	122140
02:59.8	91696
02:59.9	92296
03:00.0	104681
03:00.1	147791
03:00.2	195253
03:00.4	274449
03:00.5	255222
03:00.7	205905
03:00.8	172198
03:01.0	72547
03:01.2	82395
03:01.2	71994
03:01.4	74404
03:01.5	71714
03:01.5	44172
03:01.7	81368
03:01.8	111859
03:01.9	77716
03:02.1	101515
03:02.2	112602
03:02.4	74102
03:02.5	41498
03:02.6	365
03:02.7	87122
03:02.8	110869
03:03.0	117917
03:03.2	103660
03:03.3	82039
03:03.5	60948
03:03.6	42748
03:03.7	30965
03:03.8	23301
03:03.8	13322
03:03.9	7974
03:04.0	4677
03:04.1	6592
03:04.2	858
03:04.2	2425
03:04.3	21371
03:04.4	77958
03:04.5	90163
03:04.5	97510
03:04.6	2733
03:04.6	132980
03:04.7	104809
03:04.8	136878
03:05.0	144255
03:05.2	194534
03:05.3	152838
03:05.5	158586
03:05.5	3379
03:05.7	149859
03:05.8	148855
03:06.0	146574
03:06.2	143834
03:06.3	126699
03:06.5	101279
03:06.5	2287
03:06.6	92715
03:06.6	54545
03:06.7	63711
03:06.7	51224
03:06.8	60220
03:06.8	53074
03:06.8	58224
03:06.9	59092
03:06.9	59605
03:07.0	57523
03:07.0	56637
03:07.0	52051
03:07.1	55625
03:07.2	69590
03:07.2	57278
03:07.3	61465
03:07.4	61424
03:07.4	78691
03:07.4	68303
03:07.5	1564
03:07.6	64128
03:07.6	71786
03:07.6	49459
03:07.8	75987
03:07.8	48741
03:07.8	62621
03:07.9	52314
03:07.9	65743
03:08.0	57986
03:08.0	64118
03:08.1	82156
03:08.2	88278
03:08.2	81009
03:08.3	67954
03:08.3	82433
03:08.4	69857
03:08.4	163509
03:08.4	486
03:08.5	93798
03:08.5	55496
03:08.6	80850
03:08.6	57068
03:08.6	82219
03:08.7	64012
03:08.7	88117
03:08.8	103813
03:08.8	62985
03:09.0	104463
03:09.1	67920
03:09.2	71898
03:09.4	118480
03:09.5	75556
03:09.6	73747
03:09.7	110387
03:09.9	100937
03:10.0	64562
03:10.0	72873
03:10.2	100662
03:10.3	74490
03:10.4	74596
03:10.4	1845
03:10.5	64604
03:10.6	71103
03:10.7	92383
03:10.9	88626
03:11.0	115256
03:11.2	76598
03:11.4	71028
03:11.4	1565
03:11.4	19595
03:11.6	99739
03:11.8	101194
03:12.0	87324
03:12.1	90697
03:12.3	98589
03:12.4	55876
03:12.6	54160
03:12.8	98258
03:12.9	97068
03:13.1	93820
03:13.2	93069
03:13.4	65599
03:13.5	86766
03:13.7	70097
03:13.8	42185
