00:09.0	22028
00:09.2	50308
00:09.1	20037
00:09.2	26702
00:09.3	16151
00:09.4	48735
00:09.4	17162
00:09.4	25355
00:09.6	58540
00:09.5	26955
00:09.6	23228
00:09.8	15048
00:09.7	1993
00:09.9	30777
00:09.8	11310
00:09.9	11347
00:10.0	30322
00:10.0	11880
00:10.1	12466
00:10.2	12931
00:10.3	30230
00:10.2	11541
00:10.3	11150
00:10.4	28878
00:10.4	10380
00:10.5	10604
00:10.6	17933
00:10.8	44051
00:10.8	16828
00:10.8	17604
00:11.0	41522
00:10.9	16643
00:11.0	16948
00:11.1	40922
00:11.1	16292
00:11.2	16365
00:11.2	16642
00:11.4	40472
00:11.3	16867
00:11.4	16575
00:11.5	40457
00:11.5	16520
00:11.6	16918
00:11.7	17367
00:11.6	1788
00:11.8	42031
00:11.8	17475
00:11.8	17290
00:12.0	41005
00:11.9	16632
00:12.0	17214
00:12.1	40895
00:12.1	16755
00:12.2	17325
00:12.3	41746
00:12.2	17200
00:12.3	17239
00:12.4	42108
00:12.4	17253
00:12.5	17186
00:12.6	16763
00:12.7	17789
00:12.6	1752
00:12.8	41750
00:12.8	17892
00:12.8	17762
00:13.0	42139
00:12.9	17692
00:13.0	17551
00:13.1	53356
00:13.1	23680
00:13.2	18821
00:13.2	17846
00:13.4	43097
00:13.3	17699
00:13.4	17496
00:13.5	43931
00:13.5	18286
00:13.6	18104
00:13.7	18023
00:13.8	44739
00:13.8	18384
00:13.9	14686
00:14.0	40501
00:14.0	14146
00:14.1	15351
00:14.2	49068
00:14.2	18879
00:14.2	20298
00:14.4	48972
00:14.3	19848
00:14.4	19910
00:14.5	47576
00:14.5	19316
00:14.6	18749
00:14.7	48291
00:14.7	20067
00:14.8	19046
00:14.9	43936
00:14.8	16311
00:14.9	15958
00:15.0	45037
00:15.0	16494
00:15.1	17758
00:15.2	47935
00:15.2	19593
00:15.2	20669
00:15.3	20271
00:15.5	81304
00:15.4	40180
00:15.5	37938
00:15.7	80095
00:15.6	37913
00:15.7	39983
00:15.8	79219
00:15.8	35886
00:15.9	33050
00:16.0	74748
00:16.0	30567
00:16.0	32312
00:16.2	81280
00:16.1	36160
00:16.2	41561
00:16.3	82808
00:16.3	43970
00:16.4	44935
00:16.4	44445
00:16.5	31558
00:16.6	29332
00:16.8	143035
00:16.8	84030
00:16.9	84060
00:17.0	128634
00:17.0	83765
00:17.0	73819
00:17.2	123966
00:17.1	75869
00:17.2	74623
00:17.3	124547
00:17.3	73003
00:17.4	72373
00:17.5	116723
00:17.4	73844
00:17.5	2317
00:17.6	77524
00:17.6	101335
00:17.8	113887
00:17.7	66145
00:17.8	64192
00:17.9	107729
00:17.9	60381
00:18.0	62223
00:18.1	105277
00:18.0	62038
00:18.1	61446
00:18.2	107664
00:18.2	61277
00:18.3	62704
00:18.4	106998
00:18.4	61082
00:18.4	62046
00:18.6	104983
00:18.6	61281
00:18.6	61494
00:18.8	107023
00:18.7	61563
00:18.8	62153
00:18.9	108939
00:18.9	62542
00:19.0	62216
00:19.1	109791
00:19.0	64397
00:19.1	63268
00:19.2	150739
00:19.2	73129
00:19.3	68297
00:19.4	113941
00:19.4	64842
00:19.4	64415
00:19.6	107629
00:19.6	60528
00:19.6	57420
00:19.7	53239
00:19.9	35487
00:20.0	73551
00:20.0	38338
00:20.0	44874
00:20.2	81883
00:20.1	41465
00:20.2	39761
00:20.3	69614
00:20.3	39511
00:20.4	35987
00:20.5	36408
00:20.4	1383
00:20.6	64198
00:20.6	35661
00:20.6	35514
00:20.8	61714
00:20.7	36056
00:20.8	36585
00:20.9	35944
00:21.0	57184
00:21.0	28575
00:21.0	28625
00:21.2	73331
00:21.1	33743
00:21.2	51457
00:21.3	31836
00:21.4	49341
00:21.4	28999
00:21.4	1332
00:21.6	29797
00:21.5	42124
00:21.7	48078
00:21.6	25249
00:21.7	25372
00:21.8	44847
00:21.8	24901
00:21.9	20217
00:22.0	39911
00:22.0	19192
00:22.0	19496
00:22.2	80278
00:22.2	41311
00:22.2	39634
00:22.3	39577
00:22.4	38715
00:22.4	1626
00:22.6	64309
00:22.5	37552
00:22.6	34962
00:22.7	60162
00:22.7	34275
00:22.8	32826
00:22.9	55959
00:22.8	32292
00:22.9	30111
00:23.0	54408
00:23.0	29751
00:23.1	29596
00:23.2	52856
00:23.2	28518
00:23.2	25686
00:23.3	24481
00:23.5	50486
00:23.4	29056
00:23.5	26512
00:23.6	44483
00:23.6	24356
00:23.7	23393
00:23.8	43147
00:23.8	22754
00:23.8	25032
00:24.0	48384
00:23.9	25966
00:24.0	26480
00:24.1	49791
00:24.1	27043
00:24.2	26247
00:24.3	47744
00:24.2	25772
00:24.3	27580
00:24.5	50963
00:24.4	25508
00:24.5	27372
00:24.6	68776
00:24.6	32644
00:24.7	29923
00:24.8	32528
00:24.8	31870
00:25.0	58483
00:24.9	30245
00:25.0	30931
00:25.1	49920
00:25.1	28863
00:25.2	25087
00:25.2	24910
00:25.4	25839
00:25.3	1820
00:25.5	50498
00:25.4	24403
00:25.5	24475
00:25.6	51546
00:25.6	24849
00:25.7	24529
00:25.8	50306
00:25.8	23115
00:25.8	22892
00:25.9	22098
00:26.0	48542
00:26.0	23132
00:26.1	22518
00:26.2	46603
00:26.2	22592
00:26.2	22307
00:26.4	23773
00:26.3	1941
00:26.4	22308
00:26.6	47303
00:26.5	21487
00:26.6	23449
00:26.7	49620
00:26.7	24208
00:26.8	24141
00:26.9	47803
00:26.8	22750
00:26.9	22981
00:27.0	53402
00:27.0	22853
00:27.1	27900
00:27.2	51535
00:27.2	24348
00:27.2	24017
00:27.4	48204
00:27.4	22307
00:27.4	23187
00:27.6	49124
00:27.5	23091
00:27.6	23955
00:27.7	50591
00:27.7	25077
00:27.8	24824
00:27.9	53338
00:27.8	25293
00:27.9	22186
00:28.0	52407
00:28.0	23325
00:28.1	25128
00:28.2	58681
00:28.2	28517
00:28.2	27471
00:28.4	50344
00:28.4	23671
00:28.4	24263
00:28.6	31398
00:28.6	9027
00:28.7	8843
00:28.8	30782
00:28.8	8350
00:28.8	9340
00:29.0	31314
00:28.9	9109
00:29.0	10399
00:29.1	33531
00:29.1	10640
00:29.2	10505
00:29.4	14906
00:29.3	19332
00:29.5	33975
00:29.4	12697
00:29.5	12990
00:29.6	33788
00:29.6	13647
00:29.7	13230
00:29.8	35982
00:29.8	13756
00:29.8	13967
00:30.0	35551
00:29.9	14820
00:30.0	14434
00:30.1	34492
00:30.1	14693
00:30.2	11987
00:30.3	36307
00:30.3	14176
00:30.4	15128
00:30.5	37095
00:30.4	15045
00:30.5	14043
00:30.6	35357
00:30.6	14363
00:30.7	15229
00:30.8	35417
00:30.8	15300
00:30.8	16258
00:31.0	44213
00:30.9	15683
00:31.0	18326
00:31.1	40552
00:31.1	16243
00:31.2	16342
00:31.3	36331
00:31.3	14780
00:31.4	15840
00:31.4	15830
00:31.6	37074
00:31.5	15554
00:31.6	16631
00:31.7	39250
00:31.7	16062
00:31.8	15333
00:31.9	36328
00:31.8	14812
00:31.9	15627
00:32.0	37496
00:32.0	15376
00:32.1	16843
00:32.2	15956
00:32.2	1492
00:32.3	39180
00:32.3	15580
00:32.4	16141
00:32.5	36233
00:32.4	15769
00:32.5	15457
00:32.6	36277
00:32.6	15315
00:32.7	15072
00:32.8	36529
00:32.8	15320
00:32.8	15555
00:33.0	37315
00:32.9	15456
00:33.0	15387
00:33.1	31138
00:33.1	15666
00:33.2	1550
00:33.3	18648
00:33.2	24720
00:33.4	38770
00:33.4	15852
00:33.4	15285
00:33.6	50889
00:33.5	19892
00:33.6	17915
00:33.7	38990
00:33.7	16622
00:33.8	16476
00:33.9	35950
00:33.8	15627
00:33.9	15610
00:34.0	35887
00:34.0	15513
00:34.1	14678
00:34.2	35654
00:34.2	15412
00:34.3	14386
00:34.4	35836
00:34.4	14613
00:34.4	14554
00:34.6	34746
00:34.5	13686
00:34.6	14180
00:34.7	35439
00:34.7	14938
00:34.8	14497
00:34.9	35405
00:34.8	14571
00:34.9	13445
00:35.0	14584
00:35.1	13327
00:35.1	1705
00:35.2	36532
00:35.2	12937
00:35.3	13767
00:35.4	39489
00:35.4	13439
00:35.4	13300
00:35.6	39600
00:35.5	13468
00:35.6	13549
00:35.7	42070
00:35.7	13602
00:35.8	14126
00:35.9	44748
00:35.8	14456
00:35.9	15859
00:36.0	40457
00:36.0	24745
00:36.2	21576
00:36.2	30546
00:36.3	48388
00:36.3	17981
00:36.4	19821
00:36.5	46823
00:36.4	18872
00:36.5	18517
00:36.6	46945
00:36.6	20494
00:36.8	53261
00:36.8	22416
00:36.8	20091
00:37.0	47615
00:36.9	21061
00:37.0	19691
00:37.2	46918
00:37.1	20268
00:37.2	20510
00:37.3	46790
00:37.3	20059
00:37.4	20330
00:37.5	47276
00:37.4	19847
00:37.5	20518
00:37.6	48527
00:37.6	20802
00:37.7	20829
00:37.8	47093
00:37.8	20179
00:37.8	20333
00:38.0	34966
00:37.9	21432
00:38.0	15098
00:38.1	14985
00:38.3	74961
00:38.3	37395
00:38.4	33146
00:38.5	67444
00:38.4	31873
00:38.5	32034
00:38.6	62660
00:38.6	31951
00:38.7	31133
00:38.8	66176
00:38.8	33086
00:38.8	33339
00:39.0	54970
00:38.9	32866
00:39.0	939
00:39.1	36947
00:39.1	44573
00:39.2	63179
00:39.2	31658
00:39.3	31971
00:39.4	66599
00:39.4	33890
00:39.4	40020
00:39.6	68370
00:39.5	36452
00:39.6	34350
00:39.7	40771
00:39.8	76985
00:39.8	39102
00:39.9	35008
00:40.0	37440
00:40.0	2052
00:40.1	70987
00:40.1	36083
00:40.2	36419
00:40.3	68536
00:40.2	33915
00:40.3	33004
00:40.4	33806
00:40.5	66420
00:40.5	33178
00:40.6	33034
00:40.7	75758
00:40.6	36465
00:40.8	65082
00:40.8	26955
00:40.9	24984
00:41.0	26563
00:41.0	2403
00:41.1	60642
00:41.1	25984
00:41.2	26314
00:41.3	58541
00:41.2	25047
00:41.3	25736
00:41.4	58849
00:41.4	26114
00:41.5	25399
00:41.6	61875
00:41.6	25885
00:41.6	25446
00:41.8	58786
00:41.7	25792
00:41.8	25030
00:41.9	24574
00:42.0	56475
00:42.0	24962
00:42.1	24692
00:42.2	25559
00:42.3	68556
00:42.3	25988
00:42.4	23319
00:42.5	56482
00:42.4	23383
00:42.5	23680
00:42.6	56207
00:42.6	22969
00:42.7	22807
00:42.8	56065
00:42.8	22970
00:42.8	22334
00:43.0	23550
00:42.9	1955
00:43.1	55647
00:43.0	22804
00:43.1	21817
00:43.2	54260
00:43.2	22699
00:43.3	21645
00:43.4	54321
00:43.4	22814
00:43.4	23375
00:43.6	56535
00:43.5	22556
00:43.6	23166
00:43.7	22988
00:43.8	58752
00:43.8	22878
00:43.8	23179
00:44.0	24313
00:44.1	61090
00:44.0	24969
00:44.1	24157
00:44.2	50167
00:44.2	16361
00:44.3	17066
00:44.4	18316
00:44.5	30063
00:44.6	53124
00:44.6	27139
00:44.6	18863
00:44.7	18440
00:44.8	39850
00:44.8	20282
00:44.9	1810
00:45.0	20361
00:45.0	28577
00:45.1	51443
00:45.1	20477
00:45.2	23793
00:45.3	43601
00:45.2	18585
00:45.3	17471
00:45.4	45825
00:45.4	21637
00:45.5	21486
00:45.6	41054
00:45.6	20740
00:45.6	19043
00:45.7	26622
00:45.8	24609
00:45.9	26170
00:46.0	26019
00:46.1	23337
00:46.2	20931
00:46.3	43561
00:46.2	19234
00:46.3	18428
00:46.4	20142
00:46.6	62839
00:46.6	24251
00:46.6	22489
00:46.8	42772
00:46.7	21838
00:46.8	1786
00:46.9	24903
00:46.9	32783
00:47.0	52528
00:47.0	22368
00:47.1	22036
00:47.2	53809
00:47.2	20890
00:47.2	22134
00:47.4	52558
00:47.3	22555
00:47.4	21670
00:47.5	53713
00:47.5	22026
00:47.6	21854
00:47.7	53018
00:47.6	22319
00:47.7	22713
00:47.8	22708
00:47.8	1982
00:48.0	53751
00:47.9	22761
00:48.0	22130
00:48.1	52719
00:48.1	21887
00:48.2	21921
00:48.3	51976
00:48.2	22231
00:48.3	21512
00:48.4	52595
00:48.4	21758
00:48.5	21999
00:48.6	52437
00:48.6	22637
00:48.6	14417
00:48.7	14429
00:48.8	14873
00:49.0	45445
00:49.0	14764
00:49.0	14081
00:49.2	41795
00:49.1	15063
00:49.2	13414
00:49.3	41544
00:49.3	14267
00:49.4	14914
00:49.5	40576
00:49.4	15335
00:49.5	19944
00:49.6	35758
00:49.6	12554
00:49.7	12655
00:49.8	15901
00:49.8	2141
00:50.0	32433
00:49.9	8752
00:50.0	10289
00:50.1	25660
00:50.1	8589
00:50.2	8638
00:50.3	24533
00:50.2	8566
00:50.3	9287
00:50.4	25774
00:50.4	9804
00:50.5	8970
00:50.6	24371
00:50.6	8902
00:50.6	9836
00:50.8	10530
00:50.7	1937
00:50.9	24775
00:50.8	8952
00:50.9	8330
00:51.0	4258
00:51.2	4518
00:51.1	3559
00:51.2	3235
00:51.3	4135
00:51.3	3092
00:51.4	2963
00:51.5	4011
00:51.4	3161
00:51.5	3308
00:51.6	2756
00:51.6	2842
00:51.8	3350
00:51.8	3133
00:51.9	3973
00:51.9	3184
00:52.0	2846
00:52.1	3804
00:52.0	2681
00:52.1	2671
00:52.2	3931
00:52.2	2636
00:52.3	2697
00:52.4	3711
00:52.4	2627
00:52.4	2479
00:52.6	3321
00:52.5	2683
00:52.6	2271
00:52.7	2421
00:52.7	1234
00:52.8	3222
00:52.8	2314
00:52.9	2261
00:53.0	3360
00:53.0	2436
00:53.0	2052
00:53.2	2189
00:53.1	2048
00:53.3	1352
00:53.2	890
00:53.3	212
00:53.4	318
00:53.4	272
00:53.6	1126
00:53.5	164
00:53.6	160
00:53.8	602
00:53.7	164
00:53.8	154
00:54.1	194
00:54.0	90
00:54.1	84
00:54.2	97
00:54.2	75
00:54.3	83
00:54.4	225
00:54.4	67
00:54.4	103
00:54.6	493
00:54.8	10423
00:54.9	13920
00:55.0	16045
00:55.1	27480
00:55.1	30988
00:55.2	32516
00:55.4	47038
00:55.3	52510
00:55.5	52775
00:55.4	38733
00:55.5	11927
00:55.6	11814
00:55.6	1624
00:55.7	10092
00:55.8	9812
00:55.9	9277
00:56.0	46987
00:56.0	17747
00:56.2	68476
00:56.1	23569
00:56.2	21900
00:56.3	57167
00:56.3	18902
00:56.4	20654
00:56.5	57499
00:56.4	18096
00:56.5	18035
00:56.6	19872
00:56.6	1987
00:56.8	57768
00:56.7	18490
00:56.8	19234
00:56.9	55319
00:56.9	17565
00:57.0	16940
00:57.1	56289
00:57.0	17286
00:57.1	19261
00:57.2	56468
00:57.2	17687
00:57.4	65288
00:57.4	21137
00:57.4	24420
00:57.5	24939
00:57.7	63197
00:57.6	22689
00:57.7	21462
00:57.8	60055
00:57.8	20546
00:57.9	19609
00:58.0	58579
00:58.0	20189
00:58.0	19058
00:58.1	20540
00:58.2	61878
00:58.2	23106
00:58.3	22946
00:58.4	59435
00:58.4	23621
00:58.4	23748
00:58.6	25635
00:58.5	2407
00:58.7	61912
00:58.6	24206
00:58.7	23384
00:58.8	55951
00:58.8	19729
00:58.9	20916
00:59.0	54792
00:59.0	18929
00:59.0	19400
00:59.2	54986
00:59.1	17740
00:59.2	18473
00:59.4	53881
00:59.4	17318
00:59.4	19743
00:59.6	19568
00:59.5	2103
00:59.7	50818
00:59.6	17829
00:59.7	19207
00:59.8	46894
00:59.8	17332
00:59.9	15206
01:00.0	16541
01:00.1	58506
01:00.1	18602
01:00.2	16793
01:00.3	49651
01:00.2	15420
01:00.3	14752
01:00.4	35135
01:00.4	15483
01:00.5	2351
01:00.6	20483
01:00.6	29181
01:00.7	47844
01:00.7	14468
01:00.8	14425
01:00.9	47484
01:00.8	14616
01:00.9	15497
01:01.0	46814
01:01.0	15896
01:01.1	15644
01:01.2	48981
01:01.2	14747
01:01.2	17012
01:01.4	49569
01:01.3	14323
01:01.4	14547
01:01.6	16909
01:01.6	29859
01:01.7	54961
01:01.7	15447
01:01.8	15453
01:01.9	3532
01:02.0	17015
01:02.0	2664
01:02.0	3568
01:02.2	13914
01:02.1	3144
01:02.2	2572
01:02.3	13039
01:02.3	3449
01:02.4	3212
01:02.5	4783
01:02.4	1240
01:02.6	13929
01:02.6	3313
01:02.6	2009
01:02.8	13983
01:02.7	2586
01:02.8	4445
01:02.9	13576
01:02.9	4006
01:03.0	3858
01:03.0	2912
01:03.2	14389
01:03.1	2712
01:03.2	3989
01:03.3	13330
01:03.3	1881
01:03.4	3230
01:03.5	13560
01:03.5	4625
01:03.6	3886
01:03.7	14693
01:03.6	5269
01:03.7	2446
01:03.8	17165
01:03.8	4580
01:03.9	3670
01:04.0	4843
01:04.1	48263
01:04.1	27154
01:04.2	26561
01:04.3	46230
01:04.2	27374
01:04.3	26634
01:04.4	28133
01:04.4	1369
01:04.6	46727
01:04.5	27300
01:04.6	27038
01:04.7	46991
01:04.7	27838
01:04.8	25882
01:04.9	46354
01:04.8	26205
01:04.9	26207
01:05.0	47471
01:05.0	25929
01:05.1	26970
01:05.2	25980
01:05.3	43783
01:05.2	25303
01:05.3	26795
01:05.5	44533
01:05.4	27263
01:05.5	26167
01:05.6	45436
01:05.6	26732
01:05.7	27015
01:05.8	46631
01:05.8	27474
01:05.8	27611
01:06.0	45158
01:05.9	26842
01:06.0	27136
01:06.1	43992
01:06.1	20422
01:06.2	21275
01:06.2	22739
01:06.4	13559
01:06.4	2211
01:06.5	29486
01:06.5	10324
01:06.6	11430
01:06.7	25372
01:06.6	10304
01:06.7	10640
01:06.8	28195
01:06.8	11036
01:06.9	12147
01:07.0	29002
01:07.0	12461
01:07.0	13356
01:07.1	11284
01:07.2	27889
01:07.2	11539
01:07.3	14163
01:07.4	14876
01:07.5	28627
01:07.5	12644
01:07.6	11839
01:07.7	29424
01:07.6	12016
01:07.7	14135
01:07.8	36599
01:07.8	15347
01:07.9	17464
01:08.0	43236
01:08.0	21254
01:08.0	18633
01:08.2	37726
01:08.1	16139
01:08.2	13345
01:08.3	12277
01:08.3	2142
01:08.4	10580
01:08.5	26532
01:08.5	9409
01:08.6	9876
01:08.7	25495
01:08.6	9843
01:08.8	33348
01:08.8	12985
01:08.9	12610
01:09.0	26877
01:09.0	12310
01:09.0	12201
01:09.2	27431
01:09.1	12003
01:09.2	11867
01:09.3	13346
01:09.3	1764
01:09.4	28742
01:09.4	12537
01:09.5	11627
01:09.6	31694
01:09.6	13767
01:09.6	12670
01:09.8	30026
01:09.7	12063
01:09.8	11397
01:09.9	28517
01:09.9	11292
01:10.0	11282
01:10.0	11193
01:10.2	28408
01:10.1	11026
01:10.2	11048
01:10.4	29207
01:10.3	11627
01:10.4	11768
01:10.5	29384
01:10.5	12067
01:10.6	12307
01:10.7	29552
01:10.6	11952
01:10.7	11814
01:10.8	28132
01:10.8	11529
01:10.9	11778
01:11.0	27267
01:11.0	10975
01:11.0	10853
01:11.2	32422
01:11.1	11273
01:11.2	14973
01:11.4	33104
01:11.3	12772
01:11.4	11913
01:11.5	30681
01:11.5	12284
01:11.6	12062
01:11.7	29135
01:11.6	11813
01:11.7	11765
01:11.8	29810
01:11.8	12030
01:11.9	12268
01:12.0	29508
01:12.0	11700
01:12.0	11985
01:12.1	12237
01:12.2	12706
01:12.2	1783
01:12.4	25241
01:12.3	12386
01:12.4	9764
01:12.5	24471
01:12.5	10180
01:12.6	9882
01:12.7	25049
01:12.6	9633
01:12.8	136955
01:12.8	65634
01:12.9	61661
01:13.0	123253
01:13.0	64033
01:13.0	61707
01:13.2	113220
01:13.1	63805
01:13.2	2684
01:13.3	75455
01:13.3	100326
01:13.4	121170
01:13.4	60955
01:13.5	59041
01:13.6	116793
01:13.6	59109
01:13.6	59928
01:13.8	115483
01:13.7	58940
01:13.8	56417
01:13.9	112554
01:13.9	60919
01:14.0	55837
01:14.1	108467
01:14.0	54462
01:14.1	54105
01:14.3	108269
01:14.2	52337
01:14.3	52199
01:14.5	63411
01:14.5	29855
01:14.6	27463
01:14.7	56369
01:14.6	27196
01:14.7	26950
01:14.8	55906
01:14.8	26620
01:14.9	28013
01:15.0	55909
01:15.0	26995
01:15.0	27611
01:15.2	28676
01:15.1	1944
01:15.3	57813
01:15.2	27791
01:15.3	27623
01:15.4	56658
01:15.4	27719
01:15.5	28054
01:15.6	56981
01:15.6	28192
01:15.6	28218
01:15.8	59666
01:15.7	28805
01:15.8	29779
01:15.9	30524
01:16.0	63851
01:16.0	29271
01:16.1	28504
01:16.2	29672
01:16.3	63693
01:16.3	29936
01:16.4	29630
01:16.5	64230
01:16.4	29768
01:16.5	29815
01:16.6	62577
01:16.6	30820
01:16.7	29792
01:16.8	61135
01:16.8	29676
01:16.8	29568
01:17.0	62233
01:16.9	30031
01:17.0	28930
01:17.1	30547
01:17.1	1860
01:17.2	62855
01:17.2	29216
01:17.3	28507
01:17.4	61583
01:17.4	29902
01:17.4	29090
01:17.5	29564
01:17.6	61194
01:17.6	29466
01:17.7	28460
01:17.8	61289
01:17.8	29520
01:17.8	29289
01:18.0	60362
01:17.9	29168
01:18.0	28952
01:18.1	29755
01:18.1	2059
01:18.2	62149
01:18.2	29366
01:18.3	30195
01:18.4	83486
01:18.4	33947
01:18.4	32293
01:18.5	32201
01:18.7	41158
01:18.6	16942
01:18.7	15647
01:18.8	15131
01:18.9	34744
01:18.9	14603
01:19.0	14572
01:19.1	15561
01:19.0	2072
01:19.2	36160
01:19.2	14806
01:19.2	13987
01:19.4	33738
01:19.3	14037
01:19.4	13516
01:19.5	35671
01:19.5	13504
01:19.6	13273
01:19.6	14318
01:19.8	50558
01:19.7	17297
01:19.8	19160
01:19.9	58589
01:19.9	21653
01:20.0	20515
01:20.1	58894
01:20.1	18946
01:20.2	18387
01:20.3	49492
01:20.2	17573
01:20.3	13557
01:20.4	10854
01:20.5	9991
01:20.6	9546
01:20.6	8686
01:20.7	7723
01:20.8	7831
01:20.9	7077
01:21.0	7710
01:21.1	29610
01:21.1	10306
01:21.2	9006
01:21.3	24476
01:21.2	9901
01:21.3	9719
01:21.4	21939
01:21.4	8216
01:21.5	8156
01:21.6	22306
01:21.6	8911
01:21.6	8326
01:21.7	8417
01:21.8	27004
01:21.8	8031
01:21.9	9565
01:22.0	18212
01:22.0	731
01:22.1	15195
01:22.2	41458
01:22.2	13782
01:22.3	13861
01:22.4	37404
01:22.4	12545
01:22.4	13808
01:22.6	37806
01:22.5	12528
01:22.6	12280
01:22.7	36517
01:22.7	14035
01:22.8	12603
01:22.9	37157
01:22.8	13910
01:22.9	14416
01:23.0	15635
01:23.2	42907
01:23.1	17382
01:23.2	19702
01:23.3	49646
01:23.3	21703
01:23.4	23956
01:23.5	85763
01:23.5	39823
01:23.6	35679
01:23.7	72437
01:23.6	33002
01:23.7	34421
01:23.8	72164
01:23.8	34455
01:23.9	31040
01:24.0	66108
01:24.0	28935
01:24.1	30189
01:24.2	67114
01:24.2	28888
01:24.2	28828
01:24.4	70027
01:24.3	20508
01:24.4	19048
01:24.5	58784
01:24.5	17262
01:24.6	16133
01:24.7	52883
01:24.6	13599
01:24.7	14389
01:24.8	56155
01:24.8	15907
01:24.9	18013
01:25.0	68084
01:25.0	21213
01:25.1	25155
01:25.2	78274
01:25.2	28661
01:25.2	34082
01:25.4	65262
01:25.3	28440
01:25.4	28418
01:25.5	63637
01:25.5	28356
01:25.6	27089
01:25.7	62751
01:25.6	28141
01:25.7	28839
01:25.8	58579
01:25.8	29487
01:25.9	6984
01:26.0	40749
01:26.0	88120
01:26.1	71444
01:26.1	31316
01:26.2	31990
01:26.4	100804
01:26.3	60666
01:26.4	59052
01:26.5	94055
01:26.5	58318
01:26.6	59046
01:26.6	57398
01:26.8	92640
01:26.7	57360
01:26.8	56899
01:27.0	92879
01:26.9	57067
01:27.0	56346
01:27.1	91127
01:27.1	56726
01:27.2	57263
01:27.3	89523
01:27.2	56678
01:27.3	56329
01:27.4	90850
01:27.4	55136
01:27.5	56564
01:27.6	88237
01:27.6	44543
01:27.6	55778
01:27.7	45022
01:27.9	7687
01:27.8	1698
01:28.0	6181
01:28.1	25157
01:28.0	7968
01:28.1	8364
01:28.2	23682
01:28.2	8642
01:28.3	8319
01:28.4	24022
01:28.4	7826
01:28.4	8963
01:28.6	21741
01:28.5	7733
01:28.6	6407
01:28.7	19274
01:28.7	6779
01:28.8	6609
01:28.9	17333
01:28.9	6644
01:29.0	5829
01:29.1	18475
01:29.0	4860
01:29.1	6206
01:29.2	18612
01:29.2	6541
01:29.3	5220
01:29.4	17571
01:29.4	5040
01:29.4	4975
01:29.6	17549
01:29.5	5841
01:29.6	6751
01:29.7	17394
01:29.7	6113
01:29.8	5715
01:29.9	17580
01:29.9	6382
01:30.0	5856
01:30.1	16971
01:30.0	6468
01:30.1	4637
01:30.2	4755
01:30.3	25735
01:30.3	7080
01:30.4	6286
01:30.5	18826
01:30.4	6133
01:30.5	6769
01:30.6	19070
01:30.6	6365
01:30.7	5823
01:30.8	5922
01:30.8	1612
01:30.9	17814
01:30.9	5138
01:31.0	5694
01:31.1	21867
01:31.0	7287
01:31.1	6962
01:31.2	20515
01:31.2	7071
01:31.3	6318
01:31.4	40716
01:31.4	19609
01:31.5	18001
01:31.6	37057
01:31.6	16928
01:31.6	16058
01:31.8	16803
01:31.7	2564
01:31.9	36280
